language,language_name,rank,word
es,Spanish,1083,sobre
es,Spanish,1084,volar
es,Spanish,1085,bolso
es,Spanish,1086,por lo tanto
es,Spanish,1087,Rico
es,Spanish,1088,individual
es,Spanish,1089,difícil
es,Spanish,1090,dueño
es,Spanish,1091,deberá
es,Spanish,1092,dentro
es,Spanish,1093,votante
es,Spanish,1094,herramienta
es,Spanish,1095,junio
es,Spanish,1096,lejos
es,Spanish,1097,mayo
es,Spanish,1098,montaña
es,Spanish,1099,rango
es,Spanish,1100,entrenador
es,Spanish,1101,miedo
es,Spanish,1102,viernes
es,Spanish,1103,abogado
es,Spanish,1104,a no ser que
es,Spanish,1105,ni
es,Spanish,1106,experto
es,Spanish,1107,estructura
es,Spanish,1108,presupuesto
es,Spanish,1109,seguro
es,Spanish,1110,texto
es,Spanish,1111,libertad
es,Spanish,1112,loco
es,Spanish,1113,lector
es,Spanish,1114,estilo
es,Spanish,1115,mediante
es,Spanish,1116,marcha
es,Spanish,1117,máquina
es,Spanish,1118,noviembre
es,Spanish,1119,Generacion
es,Spanish,1120,ingreso
es,Spanish,1121,Nació
es,Spanish,1122,admitir
es,Spanish,1123,Hola
es,Spanish,1124,sobre
es,Spanish,1125,mar
es,Spanish,1126,bueno
es,Spanish,1127,boca
es,Spanish,1128,a lo largo de
es,Spanish,1129,propio
es,Spanish,1130,prueba
es,Spanish,1131,web
es,Spanish,1132,sacudir
es,Spanish,1133,amenaza
es,Spanish,1134,solución
es,Spanish,1135,cerrado
es,Spanish,1136,abajo
es,Spanish,1137,viaje
es,Spanish,1138,científico
es,Spanish,1139,esconder
es,Spanish,1140,obviamente
es,Spanish,1141,referir
es,Spanish,1142,solo
es,Spanish,1143,beber
es,Spanish,1144,investigación
es,Spanish,1145,senador
es,Spanish,1146,unidad
es,Spanish,1147,fotografía
es,Spanish,1148,mes de julio
es,Spanish,1149,televisión
es,Spanish,1150,llave
es,Spanish,1151,sexual
es,Spanish,1152,radio
es,Spanish,1153,evitar
es,Spanish,1154,una vez
es,Spanish,1155,moderno
es,Spanish,1156,senado
es,Spanish,1157,violencia
es,Spanish,1158,tocar
es,Spanish,1159,característica
es,Spanish,1160,audiencia
es,Spanish,1161,noche
es,Spanish,1162,quién
es,Spanish,1163,parte delantera
es,Spanish,1164,salón
es,Spanish,1165,tarea
es,Spanish,1166,puntaje
es,Spanish,1167,piel
es,Spanish,1168,sufrir
es,Spanish,1169,ancho
es,Spanish,1170,primavera
es,Spanish,1171,experiencia
es,Spanish,1172,civil
es,Spanish,1173,seguridad
es,Spanish,1174,fin de semana
es,Spanish,1175,mientras
es,Spanish,1176,valor
es,Spanish,1177,título
es,Spanish,1178,calor
es,Spanish,1179,normal
es,Spanish,1180,esperanza
es,Spanish,1181,yarda
es,Spanish,1182,dedo
es,Spanish,1183,tender
es,Spanish,1184,misión
es,Spanish,1185,finalmente
es,Spanish,1186,partícipe
es,Spanish,1187,hotel
es,Spanish,1188,juez
es,Spanish,1189,patrón
es,Spanish,1190,descanso
es,Spanish,1191,institución
es,Spanish,1192,fe
es,Spanish,1193,profesional
es,Spanish,1194,reflejar
es,Spanish,1195,gente
es,Spanish,1196,superficie
es,Spanish,1197,caer
es,Spanish,1198,cliente
es,Spanish,1199,borde
es,Spanish,1200,tradicional
es,Spanish,1201,Consejo
es,Spanish,1202,dispositivo
es,Spanish,1203,firma
es,Spanish,1204,ambiental
es,Spanish,1205,responsabilidad
es,Spanish,1206,silla
es,Spanish,1207,Internet
es,Spanish,1208,octubre
es,Spanish,1209,por
es,Spanish,1210,gracioso
es,Spanish,1211,inmediatamente
es,Spanish,1212,inversión
es,Spanish,1213,Embarcacion
es,Spanish,1214,eficaz
es,Spanish,1215,anterior
es,Spanish,1216,contenido
es,Spanish,1217,consumidor
es,Spanish,1218,elemento
es,Spanish,1219,nuclear
es,Spanish,1220,espíritu
es,Spanish,1221,directamente
es,Spanish,1222,temeroso
es,Spanish,1223,definir
es,Spanish,1224,resolver
es,Spanish,1225,pista
es,Spanish,1226,correr
es,Spanish,1227,viento
es,Spanish,1228,ausencia
es,Spanish,1229,costo
es,Spanish,1230,anunciar
es,Spanish,1231,diario
es,Spanish,1232,pesado
es,Spanish,1233,hielo
es,Spanish,1234,colección
es,Spanish,1235,alimentación
es,Spanish,1236,soldado
es,Spanish,1237,sólo
es,Spanish,1238,gobernador
es,Spanish,1239,pescado
es,Spanish,1240,hombro
es,Spanish,1241,cultural
es,Spanish,1242,exitoso
es,Spanish,1243,justo
es,Spanish,1244,confianza
es,Spanish,1245,repentinamente
es,Spanish,1246,futuro
es,Spanish,1247,interesado
es,Spanish,1248,entregar
es,Spanish,1249,sábado
es,Spanish,1250,editor
es,Spanish,1251,Fresco
es,Spanish,1252,cualquiera
es,Spanish,1253,destruir
es,Spanish,1254,afirmar
es,Spanish,1255,crítico
es,Spanish,1256,convenio
es,Spanish,1257,poderoso
es,Spanish,1258,investigador
es,Spanish,1259,concepto
es,Spanish,1260,dispuesto
es,Spanish,1261,banda
es,Spanish,1262,casar
es,Spanish,1263,promesa
es,Spanish,1264,fácilmente
es,Spanish,1265,restaurante
es,Spanish,1266,liga
es,Spanish,1267,mayor
es,Spanish,1268,capital
es,Spanish,1269,nunca más
es,Spanish,1270,abril
es,Spanish,1271,potencial
es,Spanish,1272,etc
es,Spanish,1273,rápido
es,Spanish,1274,revista
es,Spanish,1275,estado
es,Spanish,1276,atender
es,Spanish,1277,reemplazar
es,Spanish,1278,vencer
es,Spanish,1279,colina
es,Spanish,1280,cocina
es,Spanish,1281,lograr
es,Spanish,1282,pantalla
es,Spanish,1283,en general
es,Spanish,1284,Error
es,Spanish,1285,a lo largo de
es,Spanish,1286,Huelga
es,Spanish,1287,batalla
es,Spanish,1288,lugar
es,Spanish,1289,básico
es,Spanish,1290,muy
es,Spanish,1291,esquina
es,Spanish,1292,objetivo
es,Spanish,1293,conductor
es,Spanish,1294,comienzo
es,Spanish,1295,religión
es,Spanish,1296,crisis
es,Spanish,1297,contar
es,Spanish,1298,museo
es,Spanish,1299,comprometerse
es,Spanish,1300,comunicación
es,Spanish,1301,asesinato
es,Spanish,1302,soplo
es,Spanish,1303,objeto
es,Spanish,1304,Rápido
es,Spanish,1305,eh
es,Spanish,1306,animar
es,Spanish,1307,importar
es,Spanish,1308,Blog
es,Spanish,1309,sonrisa
es,Spanish,1310,regreso
es,Spanish,1311,creencia
es,Spanish,1312,cuadra
es,Spanish,1313,deuda
es,Spanish,1314,fuego
es,Spanish,1315,labor
es,Spanish,1316,comprensión
es,Spanish,1317,vecindario
es,Spanish,1318,contrato
es,Spanish,1319,medio
es,Spanish,1320,especies
es,Spanish,1321,adicional
es,Spanish,1322,muestra
es,Spanish,1323,involucrado
es,Spanish,1324,dentro
es,Spanish,1325,principalmente
es,Spanish,1326,sendero
es,Spanish,1327,preocupado
es,Spanish,1328,manzana
es,Spanish,1329,conducta
es,Spanish,1330,Dios
es,Spanish,1331,maravilloso
es,Spanish,1332,Biblioteca
es,Spanish,1333,prisión
es,Spanish,1334,agujero
es,Spanish,1335,intento
es,Spanish,1336,completo
es,Spanish,1337,código
es,Spanish,1338,Ventas
es,Spanish,1339,regalo
es,Spanish,1340,negar
es,Spanish,1341,aumento
es,Spanish,1342,jardín
es,Spanish,1343,introducir
es,Spanish,1344,rollo
es,Spanish,1345,cristiano
es,Spanish,1346,definitivamente
es,Spanish,1347,me gusta
es,Spanish,1348,lago
es,Spanish,1349,turno
es,Spanish,1350,seguro
es,Spanish,1351,ganar
es,Spanish,1352,avión
es,Spanish,1353,vehículo
es,Spanish,1354,examinar
es,Spanish,1355,solicitud
es,Spanish,1356,mil
es,Spanish,1357,café
es,Spanish,1358,ganar
es,Spanish,1359,resultado
es,Spanish,1360,Archivo
es,Spanish,1361,mil millones
es,Spanish,1362,reforma
es,Spanish,1363,ignorar
es,Spanish,1364,bienvenidos
es,Spanish,1365,oro
es,Spanish,1366,salto
es,Spanish,1367,planeta
es,Spanish,1368,ubicación
es,Spanish,1369,pájaro
es,Spanish,1370,increíble
es,Spanish,1371,principio
es,Spanish,1372,promover
es,Spanish,1373,búsqueda
es,Spanish,1374,nueve
es,Spanish,1375,viva
es,Spanish,1376,posibilidad
es,Spanish,1377,cielo
es,Spanish,1378,de lo contrario
es,Spanish,1379,recordar
es,Spanish,1380,sano
es,Spanish,1381,encajar
es,Spanish,1382,caballo
es,Spanish,1383,ventaja
es,Spanish,1384,comercial
es,Spanish,1385,robar
es,Spanish,1386,base
es,Spanish,1387,contexto
es,Spanish,1388,altamente
es,Spanish,1389,Navidad
es,Spanish,1390,fuerza
es,Spanish,1391,Muevete
es,Spanish,1392,lunes
es,Spanish,1393,significar
es,Spanish,1394,solo
es,Spanish,1395,playa
es,Spanish,1396,encuesta
es,Spanish,1397,escribiendo
es,Spanish,1398,Maestro
es,Spanish,1399,llorar
es,Spanish,1400,escala
es,Spanish,1401,residente
es,Spanish,1402,fútbol americano
es,Spanish,1403,dulce
es,Spanish,1404,falla
es,Spanish,1405,reportero
es,Spanish,1406,cometer
es,Spanish,1407,pelear
es,Spanish,1408,una
es,Spanish,1409,asociar
es,Spanish,1410,visión
es,Spanish,1411,función
es,Spanish,1412,verdaderamente
es,Spanish,1413,enfermo
es,Spanish,1414,promedio
es,Spanish,1415,humano
es,Spanish,1416,estúpido
es,Spanish,1417,será
es,Spanish,1418,chino
es,Spanish,1419,conexión
es,Spanish,1420,acampar
es,Spanish,1421,Roca
es,Spanish,1422,centenar
es,Spanish,1423,llave
es,Spanish,1424,camión
es,Spanish,1425,tarde
es,Spanish,1426,responsable
es,Spanish,1427,secretario
es,Spanish,1428,aparentemente
es,Spanish,1429,inteligente
es,Spanish,1430,del Sur
es,Spanish,1431,totalmente
es,Spanish,1432,occidental
es,Spanish,1433,recoger
es,Spanish,1434,conflicto
es,Spanish,1435,Quemadura
es,Spanish,1436,aprendiendo
es,Spanish,1437,despertar
es,Spanish,1438,contribuir
es,Spanish,1439,montar
es,Spanish,1440,británico
es,Spanish,1441,siguiente
es,Spanish,1442,pedido
es,Spanish,1443,Cuota
es,Spanish,1444,periódico
es,Spanish,1445,Fundación
es,Spanish,1446,variedad
es,Spanish,1447,perspectiva
es,Spanish,1448,documento
es,Spanish,1449,presencia
es,Spanish,1450,mirar fijamente
es,Spanish,1451,lección
es,Spanish,1452,límite
es,Spanish,1453,agradecer
es,Spanish,1454,completo
es,Spanish,1455,observar
es,Spanish,1456,actualmente
es,Spanish,1457,centenar
es,Spanish,1458,divertida
es,Spanish,1459,multitud
es,Spanish,1460,ataque
es,Spanish,1461,Departamento
es,Spanish,1462,sobrevivir
es,Spanish,1463,invitado
es,Spanish,1464,alma
es,Spanish,1465,proteccion
es,Spanish,1466,inteligencia
es,Spanish,1467,ayer
es,Spanish,1468,algun lado
es,Spanish,1469,frontera
es,Spanish,1470,leyendo
es,Spanish,1471,condiciones
es,Spanish,1472,liderazgo
es,Spanish,1473,regalo
es,Spanish,1474,jefe
es,Spanish,1475,actitud
es,Spanish,1476,comienzo
es,Spanish,1477,um
es,Spanish,1478,negar
es,Spanish,1479,sitio web
es,Spanish,1480,seriamente
es,Spanish,1481,real
es,Spanish,1482,recuerdo
es,Spanish,1483,arreglar
es,Spanish,1484,negativo
es,Spanish,1485,conectar
es,Spanish,1486,distancia
es,Spanish,1487,regular
es,Spanish,1488,clima
es,Spanish,1489,relación
es,Spanish,1490,vuelo
es,Spanish,1491,peligroso
es,Spanish,1492,bote
es,Spanish,1493,aspecto
es,Spanish,1494,tomar
es,Spanish,1495,hasta
es,Spanish,1496,favorito
es,Spanish,1497,me gusta
es,Spanish,1498,enero
es,Spanish,1499,independiente
es,Spanish,1500,volumen
es,Spanish,1501,soy
es,Spanish,1502,lotes
es,Spanish,1503,parte delantera
es,Spanish,1504,en línea
es,Spanish,1505,teatro
es,Spanish,1506,velocidad
es,Spanish,1507,consciente
es,Spanish,1508,identidad
es,Spanish,1509,demanda
es,Spanish,1510,extra
es,Spanish,1511,cargo
es,Spanish,1512,Guardia
es,Spanish,1513,demostrar
es,Spanish,1514,completamente
es,Spanish,1515,martes
es,Spanish,1516,instalaciones
es,Spanish,1517,granja
es,Spanish,1518,mente
es,Spanish,1519,divertida
es,Spanish,1520,mil
es,Spanish,1521,agosto
es,Spanish,1522,contratar
es,Spanish,1523,ligero
es,Spanish,1524,Enlace
es,Spanish,1525,zapato
es,Spanish,1526,instituto
es,Spanish,1527,debajo
es,Spanish,1528,viviendo
es,Spanish,1529,europeo
es,Spanish,1530,cuarto
es,Spanish,1531,básicamente
es,Spanish,1532,bosque
es,Spanish,1533,múltiple
es,Spanish,1534,encuesta
es,Spanish,1535,salvaje
es,Spanish,1536,la medida
es,Spanish,1537,dos veces
es,Spanish,1538,cruzar
es,Spanish,1539,antecedentes
es,Spanish,1540,asentar
es,Spanish,1541,invierno
es,Spanish,1542,enfocar
es,Spanish,1543,presidencial
es,Spanish,1544,funcionar
es,Spanish,1545,Mierda
es,Spanish,1546,vista
es,Spanish,1547,a diario
es,Spanish,1548,tienda
es,Spanish,1549,sobre
es,Spanish,1550,división
es,Spanish,1551,despacio
es,Spanish,1552,Consejo
es,Spanish,1553,reacción
es,Spanish,1554,lesión
es,Spanish,1555,eso
es,Spanish,1556,boleto
es,Spanish,1557,calificación
es,Spanish,1558,Guau
es,Spanish,1559,nacimiento
es,Spanish,1560,cuadro
es,Spanish,1561,Salir
es,Spanish,1562,enemigo
es,Spanish,1563,daño
es,Spanish,1564,ser
es,Spanish,1565,tormenta
es,Spanish,1566,forma
es,Spanish,1567,cuenco
es,Spanish,1568,comisión
es,Spanish,1569,capitán
es,Spanish,1570,oreja
es,Spanish,1571,tropa
es,Spanish,1572,mujer
es,Spanish,1573,madera
es,Spanish,1574,cálido
es,Spanish,1575,limpio
es,Spanish,1576,dirigir
es,Spanish,1577,ministro
es,Spanish,1578,Vecino
es,Spanish,1579,diminuto
es,Spanish,1580,mental
es,Spanish,1581,software
es,Spanish,1582,contento
es,Spanish,1583,hallazgo
es,Spanish,1584,señor
es,Spanish,1585,conducir
es,Spanish,1586,temperatura
es,Spanish,1587,tranquilo
es,Spanish,1588,untado
es,Spanish,1589,brillante
es,Spanish,1590,cortar
es,Spanish,1591,influencia
es,Spanish,1592,patear
es,Spanish,1593,anual
es,Spanish,1594,procedimiento
es,Spanish,1595,respeto
es,Spanish,1596,ola
es,Spanish,1597,tradicion
es,Spanish,1598,amenazar
es,Spanish,1599,primario
es,Spanish,1600,extraño
es,Spanish,1601,actor
es,Spanish,1602,culpar
es,Spanish,1603,activo
es,Spanish,1604,gato
es,Spanish,1605,depender
es,Spanish,1606,autobús
es,Spanish,1607,ropa
es,Spanish,1608,amorío
es,Spanish,1609,contacto
es,Spanish,1610,categoría
es,Spanish,1611,tema
es,Spanish,1612,victoria
es,Spanish,1613,directo
es,Spanish,1614,hacia
es,Spanish,1615,mapa
es,Spanish,1616,huevo
es,Spanish,1617,garantizar
es,Spanish,1618,general
es,Spanish,1619,expresión
es,Spanish,1620,pasado
es,Spanish,1621,sesión
es,Spanish,1622,competencia
es,Spanish,1623,posiblemente
es,Spanish,1624,técnica
es,Spanish,1625,Mia
es,Spanish,1626,promedio
es,Spanish,1627,intentar
es,Spanish,1628,imposible
es,Spanish,1629,moral
es,Spanish,1630,académico
es,Spanish,1631,vino
es,Spanish,1632,Acercarse
es,Spanish,1633,de algun modo
es,Spanish,1634,recolectar
es,Spanish,1635,científico
es,Spanish,1636,africano
es,Spanish,1637,cocinar
es,Spanish,1638,participar
es,Spanish,1639,gay
es,Spanish,1640,apropiado
es,Spanish,1641,juventud
es,Spanish,1642,vestir
es,Spanish,1643,derecho
es,Spanish,1644,clima
es,Spanish,1645,recomendar
es,Spanish,1646,medicamento
es,Spanish,1647,novela
es,Spanish,1648,obvio
es,Spanish,1649,jueves
es,Spanish,1650,intercambio
es,Spanish,1651,explorar
es,Spanish,1652,ampliar
es,Spanish,1653,Bahía
es,Spanish,1654,invitación
es,Spanish,1655,Corbata
es,Spanish,1656,ah
es,Spanish,1657,pertenecer
es,Spanish,1658,obtener
es,Spanish,1659,amplio
es,Spanish,1660,conclusión
es,Spanish,1661,Progreso
es,Spanish,1662,sorpresa
es,Spanish,1663,evaluación
es,Spanish,1664,sonrisa
es,Spanish,1665,característica
es,Spanish,1666,dinero en efectivo
es,Spanish,1667,defender
es,Spanish,1668,libra
es,Spanish,1669,correcto
es,Spanish,1670,casado
es,Spanish,1671,par
es,Spanish,1672,levemente
es,Spanish,1673,préstamo
es,Spanish,1674,pueblo
es,Spanish,1675,mitad
es,Spanish,1676,traje
es,Spanish,1677,demanda
es,Spanish,1678,histórico
es,Spanish,1679,significado
es,Spanish,1680,intento
es,Spanish,1681,suministro
es,Spanish,1682,elevar
es,Spanish,1683,Nosotros mismos
es,Spanish,1684,miel
es,Spanish,1685,hueso
es,Spanish,1686,consecuencia
es,Spanish,1687,único
es,Spanish,1688,Siguiente
es,Spanish,1689,regulación
es,Spanish,1690,otorgar
es,Spanish,1691,fondo
es,Spanish,1692,excusa
es,Spanish,1693,familiar
es,Spanish,1694,salón de clases
es,Spanish,1695,búsqueda
es,Spanish,1696,referencia
es,Spanish,1697,surgir
es,Spanish,1698,largo
es,Spanish,1699,comida
es,Spanish,1700,juez
es,Spanish,1701,anuncio
es,Spanish,1702,deseo
es,Spanish,1703,instrucción
es,Spanish,1704,emergencia
es,Spanish,1705,pensando
es,Spanish,1706,excursión
es,Spanish,1707,francés
es,Spanish,1708,combinar
es,Spanish,1709,Luna
es,Spanish,1710,triste
es,Spanish,1711,habla a
es,Spanish,1712,diciembre
es,Spanish,1713,en cualquier lugar
es,Spanish,1714,pollo
es,Spanish,1715,combustible
es,Spanish,1716,tren
es,Spanish,1717,abuso
es,Spanish,1718,construcción
es,Spanish,1719,miércoles
es,Spanish,1720,Enlace
es,Spanish,1721,merecer
es,Spanish,1722,famoso
es,Spanish,1723,intervención
es,Spanish,1724,grandioso
es,Spanish,1725,visita
es,Spanish,1726,confirmar
es,Spanish,1727,suerte
es,Spanish,1728,insistir
es,Spanish,1729,costa
es,Spanish,1730,orgulloso
es,Spanish,1731,cubrir
es,Spanish,1732,cuatro
es,Spanish,1733,policía
es,Spanish,1734,enojado
es,Spanish,1735,nativo
es,Spanish,1736,supremo
es,Spanish,1737,béisbol
es,Spanish,1738,pero
es,Spanish,1739,Email
es,Spanish,1740,accidente
es,Spanish,1741,parte delantera
es,Spanish,1742,deber
es,Spanish,1743,creciente
es,Spanish,1744,lucha
es,Spanish,1745,ingresos
es,Spanish,1746,expandir
es,Spanish,1747,jefe
es,Spanish,1748,lanzamiento
es,Spanish,1749,tendencia
es,Spanish,1750,anillo
es,Spanish,1751,repetir
es,Spanish,1752,aliento
es,Spanish,1753,pulgada
es,Spanish,1754,cuello
es,Spanish,1755,centro
es,Spanish,1756,terrible
es,Spanish,1757,mil millones
es,Spanish,1758,relativamente
es,Spanish,1759,complejo
es,Spanish,1760,imprenta
es,Spanish,1761,perder
es,Spanish,1762,lento
es,Spanish,1763,suave
es,Spanish,1764,generar
es,Spanish,1765,extremadamente
es,Spanish,1766,ultimo
es,Spanish,1767,beber
es,Spanish,1768,Siempre
es,Spanish,1769,corporativo
es,Spanish,1770,profundo
es,Spanish,1771,preferir
es,Spanish,1772,excepto
es,Spanish,1773,barato
es,Spanish,1774,literatura
es,Spanish,1775,directo
es,Spanish,1776,alcalde
es,Spanish,1777,masculino
es,Spanish,1778,importancia
es,Spanish,1779,registro
es,Spanish,1780,peligro
es,Spanish,1781,emocional
es,Spanish,1782,rodilla
es,Spanish,1783,culo
es,Spanish,1784,capturar
es,Spanish,1785,tráfico
es,Spanish,1786,maldito
es,Spanish,1787,fuera de
es,Spanish,1788,ahora
es,Spanish,1789,tren
es,Spanish,1790,plato
es,Spanish,1791,equipo
es,Spanish,1792,Seleccione
es,Spanish,1793,Archivo
es,Spanish,1794,estudio
es,Spanish,1795,caro
es,Spanish,1796,secreto
es,Spanish,1797,motor
es,Spanish,1798,adoptar
es,Spanish,1799,suerte
es,Spanish,1800,vía
es,Spanish,1801,pm
es,Spanish,1802,panel
es,Spanish,1803,héroe
es,Spanish,1804,circulo
es,Spanish,1805,crítico
es,Spanish,1806,resolver
es,Spanish,1807,ocupado
es,Spanish,1808,episodio
es,Spanish,1809,espalda
es,Spanish,1810,cheque
es,Spanish,1811,requisito
es,Spanish,1812,político
es,Spanish,1813,lluvia
es,Spanish,1814,colega
es,Spanish,1815,desaparecer
es,Spanish,1816,cerveza
es,Spanish,1817,predecir
es,Spanish,1818,ejercicio
es,Spanish,1819,cansado
es,Spanish,1820,democracia
es,Spanish,1821,por último
es,Spanish,1822,ajuste
es,Spanish,1823,honor
es,Spanish,1824,obras
es,Spanish,1825,Desafortunadamente
es,Spanish,1826,tema
es,Spanish,1827,asunto
es,Spanish,1828,masculino
es,Spanish,1829,limpio
es,Spanish,1830,Unido
es,Spanish,1831,piscina
es,Spanish,1832,educativo
es,Spanish,1833,vacío
es,Spanish,1834,cómodo
es,Spanish,1835,investigar
es,Spanish,1836,útil
es,Spanish,1837,bolsillo
es,Spanish,1838,digital
es,Spanish,1839,mucho
es,Spanish,1840,enteramente
es,Spanish,1841,miedo
es,Spanish,1842,poder pagar
es,Spanish,1843,azúcar
es,Spanish,1844,enseñando
es,Spanish,1845,conservador
es,Spanish,1846,presidente
es,Spanish,1847,error
es,Spanish,1848,puente
es,Spanish,1849,alto
es,Spanish,1850,específicamente
es,Spanish,1851,flor
es,Spanish,1852,sin embargo
es,Spanish,1853,universo
es,Spanish,1854,En Vivo
es,Spanish,1855,reconocer
es,Spanish,1856,límite
es,Spanish,1857,cobertura
es,Spanish,1858,tripulación
es,Spanish,1859,localizar
es,Spanish,1860,equilibrio
es,Spanish,1861,igual
es,Spanish,1862,labio
es,Spanish,1863,inclinarse
es,Spanish,1864,zona
es,Spanish,1865,Boda
es,Spanish,1866,Copiar
es,Spanish,1867,puntaje
es,Spanish,1868,broma
es,Spanish,1869,usado
es,Spanish,1870,claro
es,Spanish,1871,soportar
es,Spanish,1872,comida
es,Spanish,1873,revisión
es,Spanish,1874,minoría
es,Spanish,1875,visión
es,Spanish,1876,dormir
es,Spanish,1877,ruso
es,Spanish,1878,vestir
es,Spanish,1879,liberar
es,Spanish,1880,Soviético
es,Spanish,1881,lucro
es,Spanish,1882,desafío
es,Spanish,1883,Cuidado
es,Spanish,1884,género
es,Spanish,1885,cinta
es,Spanish,1886,Oceano
es,Spanish,1887,no identificado
es,Spanish,1888,anfitrión
es,Spanish,1889,conceder
es,Spanish,1890,circunstancia
es,Spanish,1891,tarde
es,Spanish,1892,jefe
es,Spanish,1893,declarar
es,Spanish,1894,Doméstico
es,Spanish,1895,té
es,Spanish,1896,organizar
es,Spanish,1897,inglés
es,Spanish,1898,ninguno de los dos
es,Spanish,1899,cualquiera
es,Spanish,1900,oficial
es,Spanish,1901,rodear
es,Spanish,1902,manera
es,Spanish,1903,sorprendido
es,Spanish,1904,porcentaje
es,Spanish,1905,masivo
es,Spanish,1906,nube
es,Spanish,1907,ganador
es,Spanish,1908,honesto
es,Spanish,1909,estándar
es,Spanish,1910,proponer
es,Spanish,1911,confiar
es,Spanish,1912,más
es,Spanish,1913,oración
es,Spanish,1914,solicitud
es,Spanish,1915,apariencia
