Rank,English_Reference,Word_A,Word_B,Lang_A,Lang_B,Match_Type,Similarity_Score,Audit_Status
185,hear,escoltar,escoita,ca,gl,Near,0.8,OK
185,hear,escoltar,ascoltare,ca,it,Near,0.824,OK
187,place,lugar,lugar,es,gl,Perfect,1.0,OK
188,problem,problema,problemă,it,ro,Near,0.875,OK
188,problem,problema,problemă,pt,ro,Near,0.875,OK
188,problem,problema,problemă,ca,ro,Near,0.875,OK
188,problem,problema,problema,ca,pt,Perfect,1.0,OK
188,problem,problema,problema,ca,it,Perfect,1.0,OK
188,problem,problema,problema,es,it,Perfect,1.0,OK
188,problem,problema,problema,es,gl,Perfect,1.0,OK
188,problem,problema,problema,it,pt,Perfect,1.0,OK
188,problem,problema,problema,gl,it,Perfect,1.0,OK
188,problem,problema,problema,gl,pt,Perfect,1.0,OK
188,problem,problema,problema,ca,es,Perfect,1.0,OK
188,problem,problema,problema,ca,gl,Perfect,1.0,OK
188,problem,problema,problème,ca,fr,Near,0.75,OK
188,problem,problema,problema,es,pt,Perfect,1.0,OK
188,problem,problema,problemă,es,ro,Near,0.875,OK
188,problem,problème,problema,fr,gl,Near,0.75,OK
188,problem,problème,problema,fr,it,Near,0.75,OK
188,problem,problème,problema,fr,pt,Near,0.75,OK
188,problem,problème,problemă,fr,ro,Near,0.75,OK
188,problem,problema,problemă,gl,ro,Near,0.875,OK
188,problem,problema,problème,es,fr,Near,0.75,OK
189,where,onde,Onde,gl,pt,Near,0.75,OK
189,where,Onde,Unde,pt,ro,Near,0.75,OK
189,where,onde,Unde,gl,ro,Near,0.75,OK
189,where,donde,onde,es,gl,Near,0.889,OK
190,believe,creure,crede,ca,ro,Near,0.727,OK
190,believe,creure,creer,ca,es,Near,0.727,OK
190,believe,creer,crede,es,ro,Near,0.8,OK
190,believe,creure,crer,ca,gl,Near,0.8,OK
190,believe,creer,crer,es,gl,Near,0.889,OK
190,believe,crer,credere,gl,it,Near,0.727,OK
190,believe,credere,crede,it,ro,Near,0.833,OK
190,believe,creer,credere,es,it,Near,0.833,OK
190,believe,creure,credere,ca,it,Near,0.769,OK
191,country,país,país,ca,pt,Perfect,1.0,OK
191,country,país,país,ca,gl,Perfect,1.0,OK
191,country,país,país,es,gl,Perfect,1.0,OK
191,country,país,país,gl,pt,Perfect,1.0,OK
191,country,país,pays,ca,fr,Near,0.75,OK
191,country,país,pays,es,fr,Near,0.75,OK
191,country,pays,país,fr,gl,Near,0.75,OK
191,country,país,país,es,pt,Perfect,1.0,OK
191,country,pays,país,fr,pt,Near,0.75,OK
191,country,país,país,ca,es,Perfect,1.0,OK
192,always,sempre,sempre,gl,pt,Perfect,1.0,OK
192,always,sempre,sempre,gl,it,Perfect,1.0,OK
192,always,sempre,sempre,ca,gl,Perfect,1.0,OK
192,always,sempre,sempre,it,pt,Perfect,1.0,OK
192,always,sempre,siempre,ca,es,Near,0.923,OK
192,always,sempre,sempre,ca,it,Perfect,1.0,OK
192,always,siempre,sempre,es,pt,Near,0.923,OK
192,always,sempre,sempre,ca,pt,Perfect,1.0,OK
192,always,siempre,sempre,es,it,Near,0.923,OK
192,always,siempre,sempre,es,gl,Near,0.923,OK
193,week,semana,semana,es,gl,Perfect,1.0,OK
193,week,setmana,semana,ca,gl,Near,0.923,OK
193,week,setmana,settimana,ca,it,Near,0.875,OK
193,week,setmana,semana,ca,es,Near,0.923,OK
193,week,setmana,semana,ca,pt,Near,0.923,OK
193,week,semana,settimana,gl,it,Near,0.8,OK
193,week,settimana,semana,it,pt,Near,0.8,OK
193,week,semana,semana,es,pt,Perfect,1.0,OK
193,week,semana,settimana,es,it,Near,0.8,OK
193,week,semana,semana,gl,pt,Perfect,1.0,OK
194,point,punto,punct,gl,ro,Near,0.8,OK
194,point,punto,punto,es,gl,Perfect,1.0,OK
194,point,punto,punto,es,it,Perfect,1.0,OK
194,point,punt,punto,ca,gl,Near,0.889,OK
194,point,punt,punto,ca,it,Near,0.889,OK
194,point,punt,punct,ca,ro,Near,0.889,OK
194,point,punto,ponto,es,pt,Near,0.8,OK
194,point,punto,ponto,gl,pt,Near,0.8,OK
194,point,punt,punto,ca,es,Near,0.889,OK
194,point,punto,ponto,it,pt,Near,0.8,OK
194,point,punto,punto,gl,it,Perfect,1.0,OK
194,point,punto,punct,es,ro,Near,0.8,OK
194,point,point,ponto,fr,pt,Near,0.8,OK
194,point,punto,punct,it,ro,Near,0.8,OK
195,hand,main,mano,fr,it,Near,0.75,OK
195,hand,mano,main,es,fr,Near,0.75,OK
195,hand,mano,mano,es,it,Perfect,1.0,OK
199,few,pocs,poucos,ca,gl,Near,0.8,OK
199,few,pocs,pocos,ca,es,Near,0.889,OK
199,few,pocos,poucos,es,gl,Near,0.909,OK
200,group,grupo,grup,es,ro,Near,0.889,OK
200,group,grup,grouper,ca,fr,Near,0.727,OK
200,group,grup,grupo,ca,es,Near,0.889,OK
200,group,grupo,grupo,es,gl,Perfect,1.0,OK
200,group,grupo,grupo,gl,pt,Perfect,1.0,OK
200,group,grup,grup,ca,ro,Perfect,1.0,OK
200,group,grup,grupo,ca,gl,Near,0.889,OK
200,group,grupo,grupo,es,pt,Perfect,1.0,OK
200,group,grup,gruppo,ca,it,Near,0.8,OK
200,group,grupo,gruppo,gl,it,Near,0.909,OK
200,group,grouper,grup,fr,ro,Near,0.727,OK
200,group,grupo,grup,gl,ro,Near,0.889,OK
200,group,gruppo,grup,it,ro,Near,0.8,OK
200,group,grup,grupo,ca,pt,Near,0.889,OK
200,group,gruppo,grupo,it,pt,Near,0.909,OK
200,group,grupo,grup,pt,ro,Near,0.889,OK
200,group,grupo,gruppo,es,it,Near,0.909,OK
202,against,contro,contra,it,pt,Near,0.833,OK
202,against,contra,contra,es,gl,Perfect,1.0,OK
202,against,en contra,contra,ca,pt,Near,0.8,OK
202,against,en contra,contra,ca,gl,Near,0.8,OK
202,against,contra,contra,es,pt,Perfect,1.0,OK
202,against,contra,contra,gl,pt,Perfect,1.0,OK
202,against,contre,contra,fr,pt,Near,0.833,OK
202,against,contra,contro,gl,it,Near,0.833,OK
202,against,en contra,contra,ca,es,Near,0.8,OK
202,against,contra,contre,es,fr,Near,0.833,OK
202,against,contre,contro,fr,it,Near,0.833,OK
202,against,contre,contra,fr,gl,Near,0.833,OK
202,against,contra,contro,es,it,Near,0.833,OK
205,about,acerca de,cerca de,es,pt,Near,0.941,OK
205,about,Sobre,sobre,ca,gl,Near,0.8,OK
207,question,pregunta,pergunta,es,pt,Near,0.875,OK
207,question,pregunta,pergunta,gl,pt,Near,0.875,OK
207,question,pregunta,pergunta,ca,pt,Near,0.875,OK
207,question,pregunta,pregunta,es,gl,Perfect,1.0,OK
207,question,pregunta,pregunta,ca,es,Perfect,1.0,OK
207,question,pregunta,pregunta,ca,gl,Perfect,1.0,OK
208,work,trabajo,traballo,es,gl,Near,0.8,OK
208,work,treball,traballo,ca,gl,Near,0.8,OK
208,work,trabajo,trabalhos,es,pt,Near,0.75,OK
208,work,traballo,trabalhos,gl,pt,Near,0.824,OK
209,night,noite,noite,gl,pt,Perfect,1.0,OK
209,night,notte,noite,it,pt,Near,0.8,OK
209,night,noite,notte,gl,it,Near,0.8,OK
209,night,noite,noapte,gl,ro,Near,0.727,OK
209,night,noite,noapte,pt,ro,Near,0.727,OK
209,night,notte,noapte,it,ro,Near,0.727,OK
210,live,vivir,viver,gl,pt,Near,0.8,OK
211,game,joc,joc,ca,ro,Perfect,1.0,OK
212,number,numero,număr,it,ro,Near,0.727,OK
212,number,número,número,es,pt,Perfect,1.0,OK
212,number,número,número,gl,pt,Perfect,1.0,OK
212,number,número,número,es,gl,Perfect,1.0,OK
212,number,número,numero,gl,it,Near,0.833,OK
212,number,numéro,numero,fr,it,Near,0.833,OK
212,number,numero,número,it,pt,Near,0.833,OK
212,number,número,numero,es,it,Near,0.833,OK
212,number,numéro,număr,fr,ro,Near,0.727,OK
213,write,escriure,escribir,ca,es,Near,0.75,OK
213,write,scrivere,scrie,it,ro,Near,0.769,OK
213,write,scrivere,escrever,it,pt,Near,0.75,OK
213,write,escriure,scrie,ca,ro,Near,0.769,OK
213,write,escriure,escribir,ca,gl,Near,0.75,OK
213,write,escriure,scrivere,ca,it,Near,0.75,OK
213,write,escribir,escribir,es,gl,Perfect,1.0,OK
214,bring,portar,portare,ca,it,Near,0.923,OK
214,bring,traer,trazer,gl,pt,Near,0.909,OK
214,bring,traer,traer,es,gl,Perfect,1.0,OK
214,bring,traer,trazer,es,pt,Near,0.909,OK
214,bring,portar,apporter,ca,fr,Near,0.714,OK
216,money,diners,dinero,ca,es,Near,0.833,OK
216,money,diners,dinheiro,ca,pt,Near,0.714,OK
216,money,dinero,dinheiro,es,pt,Near,0.857,OK
219,book,llibre,livre,ca,fr,Near,0.727,OK
219,book,livre,livro,fr,pt,Near,0.8,OK
220,system,sistema,sistem,ca,ro,Near,0.923,OK
220,system,sistema,sistema,es,it,Perfect,1.0,OK
220,system,sistema,sistema,ca,es,Perfect,1.0,OK
220,system,sistema,sistema,es,gl,Perfect,1.0,OK
220,system,sistema,sistem,it,ro,Near,0.923,OK
220,system,sistema,sistema,ca,it,Perfect,1.0,OK
220,system,sistema,sistem,es,ro,Near,0.923,OK
220,system,sistema,sistem,pt,ro,Near,0.923,OK
220,system,sistema,sistema,ca,pt,Perfect,1.0,OK
220,system,sistema,sistema,ca,gl,Perfect,1.0,OK
220,system,sistema,sistem,gl,ro,Near,0.923,OK
220,system,sistema,sistema,it,pt,Perfect,1.0,OK
220,system,sistema,sistema,gl,it,Perfect,1.0,OK
220,system,sistema,sistema,es,pt,Perfect,1.0,OK
220,system,sistema,sistema,gl,pt,Perfect,1.0,OK
221,government,governo,governo,it,pt,Perfect,1.0,OK
221,government,govern,goberno,ca,gl,Near,0.769,OK
221,government,govern,guvern,ca,ro,Near,0.833,OK
221,government,govern,governo,ca,it,Near,0.923,OK
221,government,Gobierno,goberno,es,gl,Near,0.8,OK
221,government,govern,governo,ca,pt,Near,0.923,OK
221,government,goberno,governo,gl,pt,Near,0.857,OK
221,government,governo,guvern,it,ro,Near,0.769,OK
221,government,governo,guvern,pt,ro,Near,0.769,OK
221,government,goberno,governo,gl,it,Near,0.857,OK
222,next,Siguiente,seguinte,es,gl,Near,0.706,OK
223,city,ciudad,cidade,es,pt,Near,0.833,OK
223,city,cidade,cidade,gl,pt,Perfect,1.0,OK
223,city,ciudad,cidade,es,gl,Near,0.833,OK
223,city,ciutat,città,ca,it,Near,0.727,OK
224,company,companhia,companie,pt,ro,Near,0.824,OK
224,company,empresa,empresa,es,gl,Perfect,1.0,OK
224,company,empresa,empresa,ca,es,Perfect,1.0,OK
224,company,empresa,empresa,ca,gl,Perfect,1.0,OK
225,story,historia,história,es,pt,Near,0.875,OK
225,story,historia,história,gl,pt,Near,0.875,OK
225,story,història,história,ca,pt,Near,0.875,OK
225,story,història,historia,ca,gl,Near,0.875,OK
225,story,història,historia,ca,es,Near,0.875,OK
225,story,història,storia,ca,it,Near,0.714,OK
225,story,historia,storia,es,it,Near,0.857,OK
225,story,historia,storia,gl,it,Near,0.857,OK
225,story,historia,historia,es,gl,Perfect,1.0,OK
225,story,storia,história,it,pt,Near,0.714,OK
226,today,hoxe,hoje,gl,pt,Near,0.75,OK
227,job,trabajo,trabalho,es,pt,Near,0.8,OK
227,job,traballo,trabalho,gl,pt,Near,0.875,OK
227,job,trabajo,traballo,es,gl,Near,0.8,OK
229,must,deber,debe,es,gl,Near,0.889,OK
231,friend,amigo,amigo,es,gl,Perfect,1.0,OK
231,friend,amigo,amigo,es,pt,Perfect,1.0,OK
231,friend,amic,amico,ca,it,Near,0.889,OK
231,friend,amigo,amico,es,it,Near,0.8,OK
231,friend,amigo,amigo,gl,pt,Perfect,1.0,OK
231,friend,amico,amigo,it,pt,Near,0.8,OK
231,friend,amigo,amico,gl,it,Near,0.8,OK
232,during,durant,durante,ca,es,Near,0.923,OK
232,during,durant,durante,ca,gl,Near,0.923,OK
232,during,durante,durante,es,gl,Perfect,1.0,OK
233,begin,comenzar,comezar,es,gl,Near,0.933,OK
233,begin,començar,commencer,ca,fr,Near,0.706,OK
233,begin,comezar,começar,gl,pt,Near,0.857,OK
233,begin,comenzar,commencer,es,fr,Near,0.706,OK
233,begin,començar,começar,ca,pt,Near,0.933,OK
233,begin,comenzar,começar,es,pt,Near,0.8,OK
233,begin,començar,comenzar,ca,es,Near,0.875,OK
233,begin,començar,comezar,ca,gl,Near,0.8,OK
234,love,amor,amor,ca,gl,Perfect,1.0,OK
234,love,amor,amor,es,gl,Perfect,1.0,OK
234,love,amor,amor,ca,es,Perfect,1.0,OK
235,each,cadascun,cada un,ca,gl,Near,0.8,OK
235,each,cada,cada,es,pt,Perfect,1.0,OK
235,each,cada un,cada,gl,pt,Near,0.727,OK
235,each,cada,cada un,es,gl,Near,0.727,OK
237,different,diferents,diferente,ca,gl,Near,0.889,OK
237,different,diferente,diferente,es,gl,Perfect,1.0,OK
237,different,diferents,différent,ca,fr,Near,0.778,OK
237,different,diferente,diferente,es,pt,Perfect,1.0,OK
237,different,diferente,diferente,gl,pt,Perfect,1.0,OK
237,different,diferente,diferit,pt,ro,Near,0.75,OK
237,different,diferente,diferit,gl,ro,Near,0.75,OK
237,different,diferents,diferente,ca,es,Near,0.889,OK
237,different,diferents,diferente,ca,pt,Near,0.889,OK
237,different,diferente,diferit,es,ro,Near,0.75,OK
237,different,différent,diferente,fr,gl,Near,0.778,OK
237,different,diferents,diferit,ca,ro,Near,0.75,OK
237,different,diferente,différent,es,fr,Near,0.778,OK
237,different,différent,diferente,fr,pt,Near,0.778,OK
238,american,americano,americano,es,pt,Perfect,1.0,OK
238,american,americano,americano,es,it,Perfect,1.0,OK
238,american,americano,americano,gl,pt,Perfect,1.0,OK
238,american,americà,americano,ca,es,Near,0.75,OK
238,american,americano,americano,it,pt,Perfect,1.0,OK
238,american,americano,americano,gl,it,Perfect,1.0,OK
238,american,americano,american,gl,ro,Near,0.941,OK
238,american,americano,american,pt,ro,Near,0.941,OK
238,american,americano,americano,es,gl,Perfect,1.0,OK
238,american,americà,americano,ca,pt,Near,0.75,OK
238,american,americano,américain,es,fr,Near,0.778,OK
238,american,américain,americano,fr,it,Near,0.778,OK
238,american,américain,american,fr,ro,Near,0.824,OK
238,american,americano,american,es,ro,Near,0.941,OK
238,american,américain,americano,fr,pt,Near,0.778,OK
238,american,americà,americano,ca,it,Near,0.75,OK
238,american,américain,americano,fr,gl,Near,0.778,OK
238,american,americà,americano,ca,gl,Near,0.75,OK
238,american,americà,american,ca,ro,Near,0.8,OK
238,american,americano,american,it,ro,Near,0.941,OK
241,ever,sempre,sempre,it,pt,Perfect,1.0,OK
241,ever,sempre,sempre,ca,it,Perfect,1.0,OK
241,ever,sempre,sempre,ca,pt,Perfect,1.0,OK
242,word,palabra,palabra,es,gl,Perfect,1.0,OK
242,word,paraula,parola,ca,it,Near,0.769,OK
242,word,palabra,palavra,es,pt,Near,0.857,OK
242,word,palabra,palavra,gl,pt,Near,0.857,OK
243,fact,fait,fapt,fr,ro,Near,0.75,OK
243,fact,fatto,facto,it,pt,Near,0.8,OK
245,read,ler,ler,gl,pt,Perfect,1.0,OK
245,read,leer,leggere,es,it,Near,0.727,OK
246,anything,cualquier cosa,calquera cousa,es,gl,Near,0.857,OK
246,anything,qualsevol cosa,qualsiasi cosa,ca,it,Near,0.714,OK
247,nothing,nada,nada,es,gl,Perfect,1.0,OK
249,small,pequenas,pequena,gl,pt,Near,0.933,OK
249,small,pequeña,pequenas,es,gl,Near,0.8,OK
249,small,petit,petit,ca,fr,Perfect,1.0,OK
249,small,pequeña,pequena,es,pt,Near,0.857,OK
250,month,mes,mes,ca,gl,Perfect,1.0,OK
250,month,mes,mes,ca,es,Perfect,1.0,OK
250,month,mes,mes,es,gl,Perfect,1.0,OK
252,maybe,pot ser,pode ser,ca,gl,Near,0.8,OK
252,maybe,pot ser,pode ser,ca,pt,Near,0.8,OK
252,maybe,pode ser,pode ser,gl,pt,Perfect,1.0,OK
254,under,baixo,debaixo,gl,pt,Near,0.833,OK
255,business,negocio,o negócio,gl,pt,Near,0.75,OK
255,business,negocio,o negócio,es,pt,Near,0.75,OK
255,business,negocis,negocio,ca,gl,Near,0.857,OK
255,business,negocis,negocio,ca,es,Near,0.857,OK
255,business,negocio,negocio,es,gl,Perfect,1.0,OK
256,home,casa,casa,ca,pt,Perfect,1.0,OK
256,home,casa,casa,ca,gl,Perfect,1.0,OK
256,home,casa,casa,gl,it,Perfect,1.0,OK
256,home,casa,casa,gl,pt,Perfect,1.0,OK
256,home,casa,casa,ca,it,Perfect,1.0,OK
256,home,casa,casa,ca,es,Perfect,1.0,OK
256,home,casa,casa,it,pt,Perfect,1.0,OK
256,home,casa,casa,es,pt,Perfect,1.0,OK
256,home,casa,casa,es,it,Perfect,1.0,OK
256,home,casa,casa,es,gl,Perfect,1.0,OK
259,pay,pagar,pagar,es,gl,Perfect,1.0,OK
259,pay,pagar,pagar,es,pt,Perfect,1.0,OK
259,pay,pagar,pagar,ca,es,Perfect,1.0,OK
259,pay,pagar,pagar,gl,pt,Perfect,1.0,OK
259,pay,pagar,pagare,gl,it,Near,0.909,OK
259,pay,pagar,pagar,ca,gl,Perfect,1.0,OK
259,pay,pagar,pagar,ca,pt,Perfect,1.0,OK
259,pay,pagar,pagare,ca,it,Near,0.909,OK
259,pay,pagar,pagare,es,it,Near,0.909,OK
259,pay,pagare,pagar,it,pt,Near,0.909,OK
262,issue,problema,problema,it,ro,Perfect,1.0,OK
262,issue,asunto,asunto,es,gl,Perfect,1.0,OK
263,name,nombre,nome,es,gl,Near,0.8,OK
263,name,nombre,nome,es,it,Near,0.8,OK
263,name,nombre,nome,es,pt,Near,0.8,OK
264,idea,idea,idée,ca,fr,Near,0.75,OK
264,idea,idea,idee,ca,ro,Near,0.75,OK
264,idea,idea,idee,it,ro,Near,0.75,OK
264,idea,idée,idea,fr,gl,Near,0.75,OK
264,idea,idée,idee,fr,ro,Near,0.75,OK
264,idea,idée,idea,fr,it,Near,0.75,OK
264,idea,idea,idee,gl,ro,Near,0.75,OK
264,idea,idea,idea,ca,it,Perfect,1.0,OK
264,idea,idea,idea,ca,gl,Perfect,1.0,OK
264,idea,idea,idea,gl,it,Perfect,1.0,OK
265,room,habitació,habitación,ca,es,Near,0.947,OK
266,percent,por ciento,pour cent,es,fr,Near,0.842,OK
266,percent,per cent,por cento,ca,pt,Near,0.824,OK
266,percent,pour cent,por cento,fr,pt,Near,0.889,OK
266,percent,por cento,por cento,gl,pt,Perfect,1.0,OK
266,percent,por cento,per cento,gl,it,Near,0.889,OK
266,percent,por ciento,por cento,es,gl,Near,0.947,OK
266,percent,pour cent,per cento,fr,it,Near,0.778,OK
266,percent,por ciento,per cento,es,it,Near,0.842,OK
266,percent,per cento,por cento,it,pt,Near,0.889,OK
266,percent,pour cent,por cento,fr,gl,Near,0.889,OK
266,percent,por ciento,por cento,es,pt,Near,0.947,OK
266,percent,per cent,por ciento,ca,es,Near,0.778,OK
266,percent,per cent,por cento,ca,gl,Near,0.824,OK
266,percent,per cent,pour cent,ca,fr,Near,0.824,OK
266,percent,per cent,per cento,ca,it,Near,0.941,OK
269,law,legge,lege,it,ro,Near,0.889,OK
269,law,lei,lei,gl,pt,Perfect,1.0,OK
270,actually,en realitat,en realidade,ca,gl,Near,0.783,OK
271,large,grande,grande,es,fr,Perfect,1.0,OK
271,large,grande,grande,fr,gl,Perfect,1.0,OK
271,large,gran,grande,ca,gl,Near,0.8,OK
271,large,grande,grande,es,gl,Perfect,1.0,OK
271,large,gran,grande,ca,es,Near,0.8,OK
271,large,gran,grande,ca,fr,Near,0.8,OK
273,provide,proporcionar,proporcionar,ca,gl,Perfect,1.0,OK
273,provide,fournir,fornire,fr,it,Near,0.857,OK
274,lose,perder,perder,es,pt,Perfect,1.0,OK
274,lose,perder,perdere,gl,it,Near,0.923,OK
274,lose,perdre,perder,fr,pt,Near,0.833,OK
274,lose,perdere,pierde,it,ro,Near,0.769,OK
274,lose,perder,perder,gl,pt,Perfect,1.0,OK
274,lose,perdre,perder,ca,pt,Near,0.833,OK
274,lose,perdre,perder,ca,es,Near,0.833,OK
274,lose,perdre,perdere,ca,it,Near,0.923,OK
274,lose,perdre,perder,ca,gl,Near,0.833,OK
274,lose,perdre,pierde,fr,ro,Near,0.833,OK
274,lose,perder,perdere,es,it,Near,0.923,OK
274,lose,perder,perdre,es,fr,Near,0.833,OK
274,lose,perder,pierde,es,ro,Near,0.833,OK
274,lose,perdre,pierde,ca,ro,Near,0.833,OK
274,lose,perdre,perder,fr,gl,Near,0.833,OK
274,lose,perdre,perdere,fr,it,Near,0.923,OK
274,lose,perder,pierde,gl,ro,Near,0.833,OK
274,lose,perdre,perdre,ca,fr,Perfect,1.0,OK
274,lose,perder,perder,es,gl,Perfect,1.0,OK
274,lose,perdere,perder,it,pt,Near,0.923,OK
274,lose,perder,pierde,pt,ro,Near,0.833,OK
275,power,poder,poder,ca,gl,Perfect,1.0,OK
277,war,guerra,guerra,es,pt,Perfect,1.0,OK
277,war,guerra,guerra,es,gl,Perfect,1.0,OK
277,war,guerra,guerra,es,it,Perfect,1.0,OK
277,war,guerre,guerra,fr,gl,Near,0.833,OK
277,war,guerre,guerra,fr,it,Near,0.833,OK
277,war,guerra,guerre,es,fr,Near,0.833,OK
277,war,guerra,guerra,ca,es,Perfect,1.0,OK
277,war,guerra,guerre,ca,fr,Near,0.833,OK
277,war,guerra,guerra,ca,pt,Perfect,1.0,OK
277,war,guerra,guerra,ca,gl,Perfect,1.0,OK
277,war,guerra,guerra,ca,it,Perfect,1.0,OK
277,war,guerre,guerra,fr,pt,Near,0.833,OK
277,war,guerra,guerra,it,pt,Perfect,1.0,OK
277,war,guerra,guerra,gl,pt,Perfect,1.0,OK
277,war,guerra,guerra,gl,it,Perfect,1.0,OK
278,understand,comprender,comprendre,es,fr,Near,0.9,OK
278,understand,comprender,comprendere,es,it,Near,0.952,OK
278,understand,comprendre,comprendere,fr,it,Near,0.952,OK
278,understand,entendre,entender,ca,gl,Near,0.875,OK
280,mother,mare,mère,ca,fr,Near,0.75,OK
280,mother,mamá,mamă,es,ro,Near,0.75,OK
280,mother,mare,madre,ca,it,Near,0.889,OK
281,real,real,réel,ca,fr,Near,0.75,OK
281,real,real,real,ca,ro,Perfect,1.0,OK
281,real,real,real,ca,pt,Perfect,1.0,OK
281,real,réel,real,fr,pt,Near,0.75,OK
281,real,réel,real,fr,ro,Near,0.75,OK
281,real,réel,real,fr,gl,Near,0.75,OK
281,real,real,real,gl,ro,Perfect,1.0,OK
281,real,real,real,ca,gl,Perfect,1.0,OK
281,real,real,real,gl,pt,Perfect,1.0,OK
281,real,real,real,pt,ro,Perfect,1.0,OK
283,team,équipe,equipe,fr,pt,Near,0.833,OK
283,team,equipo,equipo,es,gl,Perfect,1.0,OK
283,team,equip,equipo,ca,es,Near,0.909,OK
283,team,equipo,equipe,gl,pt,Near,0.833,OK
283,team,equipo,equipe,es,pt,Near,0.833,OK
283,team,equip,equipe,ca,pt,Near,0.909,OK
283,team,equip,equipo,ca,gl,Near,0.909,OK
283,team,equip,équipe,ca,fr,Near,0.727,OK
284,eye,ollo,olho,gl,pt,Near,0.75,OK
285,long,llarg,largo,ca,es,Near,0.8,OK
285,long,long,longo,fr,gl,Near,0.889,OK
285,long,lungo,lung,it,ro,Near,0.889,OK
285,long,long,lung,fr,ro,Near,0.75,OK
285,long,longo,lungo,gl,it,Near,0.8,OK
287,side,lado,lado,es,gl,Perfect,1.0,OK
287,side,lado,lato,es,it,Near,0.75,OK
287,side,lado,lato,gl,it,Near,0.75,OK
288,water,agua,agua,es,pt,Perfect,1.0,OK
288,water,agua,auga,es,gl,Near,0.75,OK
288,water,auga,agua,gl,pt,Near,0.75,OK
288,water,aigua,agua,ca,es,Near,0.889,OK
288,water,aigua,agua,ca,pt,Near,0.889,OK
289,young,jove,joven,ca,es,Near,0.889,OK
289,young,joven,jovem,es,pt,Near,0.8,OK
289,young,jove,jovem,ca,pt,Near,0.889,OK
290,wait,espera,esperar,ca,pt,Near,0.923,OK
292,both,ambos,ambos,es,gl,Perfect,1.0,OK
293,yet,aínda,ainda,gl,pt,Near,0.8,OK
296,service,servizio,serviço,it,pt,Near,0.8,OK
296,service,servizo,serviço,gl,pt,Near,0.857,OK
296,service,servizio,serviciu,it,ro,Near,0.75,OK
296,service,servei,serviço,ca,pt,Near,0.769,OK
296,service,Servicio,servizio,es,it,Near,0.75,OK
296,service,servizo,servizio,gl,it,Near,0.933,OK
296,service,servei,serviciu,ca,ro,Near,0.714,OK
296,service,servei,servizio,ca,it,Near,0.714,OK
296,service,Servicio,serviciu,es,ro,Near,0.75,OK
296,service,servei,servizo,ca,gl,Near,0.769,OK
297,area,área,área,es,gl,Perfect,1.0,OK
297,area,área,área,es,pt,Perfect,1.0,OK
297,area,área,área,gl,pt,Perfect,1.0,OK
297,area,zona,la zona,ca,it,Near,0.727,OK
297,area,zona,zonă,ca,ro,Near,0.75,OK
298,important,important,important,ca,ro,Perfect,1.0,OK
298,important,importante,importante,gl,it,Perfect,1.0,OK
298,important,important,important,ca,fr,Perfect,1.0,OK
298,important,important,importante,ca,pt,Near,0.947,OK
298,important,importante,importante,es,pt,Perfect,1.0,OK
298,important,importante,importante,es,it,Perfect,1.0,OK
298,important,importante,importante,es,gl,Perfect,1.0,OK
298,important,importante,important,es,fr,Near,0.947,OK
298,important,important,importante,fr,pt,Near,0.947,OK
298,important,important,importante,fr,it,Near,0.947,OK
298,important,importante,important,es,ro,Near,0.947,OK
298,important,importante,important,pt,ro,Near,0.947,OK
298,important,important,importante,fr,gl,Near,0.947,OK
298,important,important,importante,ca,it,Near,0.947,OK
298,important,importante,important,gl,ro,Near,0.947,OK
298,important,important,importante,ca,es,Near,0.947,OK
298,important,importante,importante,it,pt,Perfect,1.0,OK
298,important,importante,important,it,ro,Near,0.947,OK
298,important,important,importante,ca,gl,Near,0.947,OK
298,important,importante,importante,gl,pt,Perfect,1.0,OK
298,important,important,important,fr,ro,Perfect,1.0,OK
299,person,personne,persona,fr,it,Near,0.8,OK
299,person,persona,persoa,ca,gl,Near,0.923,OK
299,person,persoa,persona,gl,it,Near,0.923,OK
299,person,personne,persoană,fr,ro,Near,0.75,OK
299,person,persoa,pessoa,gl,pt,Near,0.833,OK
299,person,pessoa,persoană,pt,ro,Near,0.714,OK
299,person,persona,persoană,it,ro,Near,0.8,OK
299,person,persona,pessoa,ca,pt,Near,0.769,OK
299,person,persona,personne,es,fr,Near,0.8,OK
299,person,persona,persoană,ca,ro,Near,0.8,OK
299,person,personne,persoa,fr,gl,Near,0.714,OK
299,person,persona,persona,ca,es,Perfect,1.0,OK
299,person,persona,persoa,es,gl,Near,0.923,OK
299,person,persona,personne,ca,fr,Near,0.8,OK
299,person,persona,pessoa,it,pt,Near,0.769,OK
299,person,persona,persona,es,it,Perfect,1.0,OK
299,person,persona,persona,ca,it,Perfect,1.0,OK
299,person,persona,persoană,es,ro,Near,0.8,OK
299,person,persona,pessoa,es,pt,Near,0.769,OK
299,person,persoa,persoană,gl,ro,Near,0.857,OK
301,thank,gràcies,gracias,ca,es,Near,0.714,OK
301,thank,gracias,grazas,es,gl,Near,0.769,OK
303,someone,alguien,alguén,es,gl,Near,0.769,OK
303,someone,alguén,alguém,gl,pt,Near,0.833,OK
304,end,fin,fin,es,gl,Perfect,1.0,OK
307,only,só,só,gl,pt,Perfect,1.0,OK
307,only,solo,solo,es,it,Perfect,1.0,OK
309,hour,hora,hora,es,pt,Perfect,1.0,OK
309,hour,hora,hora,gl,pt,Perfect,1.0,OK
